,activity,x-axis,y-axis,z-axis
963569,Jogging,-3.98,-2.18,-3.15
963570,Jogging,-19.3,-12.3,-7.31
963571,Jogging,-15.17,-5.67,4.18
963572,Jogging,-15.05,-1.57,1.69
963573,Jogging,-7.4,2.07,-0.76
963574,Jogging,-9.58,7.35,7.16
963575,Jogging,-0.95,5.6,3.87
963576,Jogging,-0.27,2.3,-1.76
963577,Jogging,-15.83,2.34,-2.14
963578,Jogging,-19.61,-9.53,-0.65
963579,Jogging,-12.64,-17.35,13.06
963580,Jogging,-0.11,-5.9,-4.52
963581,Jogging,4.02,-0.76,-2.14
963582,Jogging,8.24,5.83,16.51
963583,Jogging,1.23,-2.49,-10.8
963584,Jogging,-11.73,-14.63,0.89
963585,Jogging,-16.63,-11.26,2.79
963586,Jogging,-19.23,-10.15,0.27
963587,Jogging,-19.61,-3.17,1.8
963588,Jogging,-13.44,7.97,12.41
963589,Jogging,-4.67,7.44,1.65
963590,Jogging,-0.5,9.47,3.38
963591,Jogging,4.48,4.52,1.08
963592,Jogging,-5.63,0.0,-0.95
963593,Jogging,-19.57,-10.5,-1.99
963594,Jogging,-8.01,-11.65,13.44
963595,Jogging,-2.75,-6.32,-0.84
963596,Jogging,1.69,-1.99,-2.56
963597,Jogging,13.02,7.67,12.18
963598,Jogging,2.49,0.46,-8.27
963599,Jogging,-11.45,-10.38,-5.94
963600,Jogging,-17.88,-12.76,5.86
963601,Jogging,-15.32,-9.28,7.08
963602,Jogging,-16.89,-0.46,7.86
963603,Jogging,-9.04,2.26,-6.28
963604,Jogging,-8.12,9.34,10.95
963605,Jogging,-1.5,5.94,1.84
963606,Jogging,1.46,3.87,0.34
963607,Jogging,-9.49,2.03,-1.5
963608,Jogging,-19.42,-8.39,-4.29
963609,Jogging,-14.06,-18.66,13.48
963610,Jogging,-3.76,-6.59,-1.12
963611,Jogging,2.6,-3.6,-3.79
963612,Jogging,14.71,3.99,12.95
963613,Jogging,1.5,0.84,-6.74
963614,Jogging,1.31,-9.28,-2.64
963615,Jogging,-19.5,-16.55,6.13
963616,Jogging,-19.42,-5.52,0.11
963617,Jogging,-16.09,-0.76,6.82
963618,Jogging,-11.11,2.98,9.47
963619,Jogging,-4.79,9.0,5.05
963620,Jogging,-0.27,6.59,2.22
963621,Jogging,-2.72,0.42,-0.89
963622,Jogging,-17.27,-0.95,-0.72
963623,Jogging,-19.61,-16.47,-1.99
963624,Jogging,-2.37,-11.33,9.92
963625,Jogging,1.69,-5.82,-3.11
963626,Jogging,14.02,0.57,14.82
963627,Jogging,1.38,2.76,-5.2
963628,Jogging,-3.64,-3.53,-5.37
963629,Jogging,-19.57,-10.92,-2.83
963630,Jogging,-11.6,-5.75,2.79
963631,Jogging,-18.58,-7.89,4.44
963632,Jogging,-13.53,2.56,1.04
963633,Jogging,-7.16,6.36,4.99
963634,Jogging,-4.48,4.79,6.28
963635,Jogging,-1.57,8.31,3.99
963636,Jogging,-0.89,1.76,-2.49
963637,Jogging,-0.89,1.76,-2.49
963638,Jogging,-17.5,-2.07,2.07
963639,Jogging,-18.28,-19.19,0.5
963640,Jogging,-2.37,-6.28,6.78
963641,Jogging,1.76,-4.29,-4.94
963642,Jogging,15.32,1.18,15.85
963643,Jogging,2.15,1.65,-6.28
963644,Jogging,-5.71,-6.47,-6.24
963645,Jogging,-18.43,-9.89,1.14
963646,Jogging,-15.24,-5.01,2.18
963647,Jogging,-16.13,-5.52,8.69
963648,Jogging,-7.44,0.99,2.45
963649,Jogging,-8.01,5.28,5.13
963650,Jogging,-3.72,3.21,7.89
963651,Jogging,-1.04,4.37,1.69
963652,Jogging,-14.06,1.57,-0.99
963653,Jogging,-19.46,-8.58,0.19
963654,Jogging,-16.17,-19.23,4.1
963655,Jogging,-0.19,-7.01,1.92
963656,Jogging,5.13,-3.41,0.27
963657,Jogging,10.15,6.82,13.82
963658,Jogging,1.08,1.61,-8.39
963659,Jogging,-10.61,-5.05,-4.1
963660,Jogging,-16.4,-11.92,2.07
963661,Jogging,-16.7,-7.74,6.24
963662,Jogging,-12.83,1.8,9.23
963663,Jogging,-7.31,2.41,-0.84
963664,Jogging,-5.24,4.21,7.46
963665,Jogging,0.19,7.27,4.86
963666,Jogging,-4.4,1.84,-1.42
963667,Jogging,-19.5,1.23,-4.59
963668,Jogging,-19.42,-18.07,1.5
963669,Jogging,-3.45,-9.43,6.63
963670,Jogging,1.33,-3.98,-5.43
963671,Jogging,14.94,3.15,12.03
963672,Jogging,1.08,1.76,-10.0
963673,Jogging,-3.17,-4.75,-4.56
963674,Jogging,-3.17,-4.75,-4.56
963675,Jogging,-19.61,-16.21,0.84
963676,Jogging,-13.63,-5.67,3.49
963677,Jogging,-15.55,-2.26,5.86
963678,Jogging,-7.01,3.95,2.37
963679,Jogging,-8.39,5.13,5.24
963680,Jogging,-0.65,8.81,8.05
963681,Jogging,-2.11,1.92,-1.42
963682,Jogging,-18.77,3.06,-1.04
963683,Jogging,-19.61,-17.54,-4.37
963684,Jogging,-1.73,-12.6,10.38
963685,Jogging,3.21,-4.52,-5.13
963686,Jogging,16.86,-0.11,14.14
963687,Jogging,2.15,1.5,-4.18
963688,Jogging,-1.5,-1.42,-5.24
963689,Jogging,-16.55,-13.17,-1.65
963690,Jogging,-18.05,-9.7,2.56
963691,Jogging,-19.11,-4.52,8.62
963692,Jogging,-12.07,6.13,7.86
963693,Jogging,-8.31,4.29,0.38
963694,Jogging,-3.83,3.26,7.44
963695,Jogging,0.95,4.99,3.64
963696,Jogging,-10.65,1.84,-1.5
963697,Jogging,-19.61,-10.57,-6.13
963698,Jogging,-12.18,-17.54,11.56
963699,Jogging,-0.57,-7.08,0.57
963700,Jogging,5.41,-2.49,-0.38
963701,Jogging,13.87,6.82,14.21
963702,Jogging,-0.27,0.08,-9.15
963703,Jogging,-10.31,-8.85,-5.09
963704,Jogging,-18.16,-10.65,4.29
963705,Jogging,-16.7,-7.46,4.99
963706,Jogging,-16.44,-1.04,10.19
963707,Jogging,-8.88,1.61,-6.66
963708,Jogging,-6.4,7.06,10.12
963709,Jogging,-1.88,7.16,4.67
963710,Jogging,-0.61,2.18,-0.72
963711,Jogging,-15.55,2.76,-1.5
963712,Jogging,-19.61,-12.53,0.23
963713,Jogging,-9.92,-14.9,10.99
963714,Jogging,-0.53,-6.85,0.11
963715,Jogging,6.4,-2.79,3.41
963716,Jogging,7.35,6.05,8.01
963717,Jogging,-0.15,1.8,-6.43
963718,Jogging,-11.37,-9.66,-5.52
963719,Jogging,-15.4,-10.42,1.76
963720,Jogging,-15.62,-8.66,7.12
963721,Jogging,-14.9,0.57,7.78
963722,Jogging,-6.93,0.57,-3.41
963723,Jogging,-6.43,3.64,4.52
963724,Jogging,-1.14,9.81,2.45
963725,Jogging,-0.27,1.99,-2.22
963726,Jogging,-16.55,0.42,-1.42
963727,Jogging,-19.61,-17.82,3.6
963728,Jogging,-5.98,-10.23,9.7
963729,Jogging,-2.91,-6.74,-2.98
963730,Jogging,5.24,-1.5,3.21
963731,Jogging,4.18,9.81,5.24
963732,Jogging,0.27,-1.31,-5.48
963733,Jogging,0.27,-1.31,-5.48
963734,Jogging,-15.43,-10.08,-4.82
963735,Jogging,-12.64,-10.53,8.54
963736,Jogging,-16.93,-6.74,-1.65
963737,Jogging,-12.87,4.71,2.18
963738,Jogging,-8.92,6.47,3.11
963739,Jogging,-2.96,6.55,6.66
963740,Jogging,0.61,5.9,0.89
963741,Jogging,-5.2,0.31,-1.42
963742,Jogging,-16.47,-2.37,3.34
963743,Jogging,-17.46,-17.35,1.92
963744,Jogging,-2.6,-4.9,6.85
963745,Jogging,-2.53,-3.49,-3.95
963746,Jogging,10.53,2.87,4.44
963747,Jogging,1.14,2.91,-3.57
963748,Jogging,-0.95,-0.11,-2.53
963749,Jogging,-14.06,-14.37,-9.34
963750,Jogging,-13.44,-8.88,7.06
963751,Jogging,-16.85,-4.99,-4.37
963752,Jogging,-17.35,0.99,9.47
963753,Jogging,-6.32,-2.37,3.17
963754,Jogging,-5.24,2.64,1.84
963755,Jogging,-1.99,9.51,3.34
963756,Jogging,0.76,3.11,-1.31
963757,Jogging,-12.37,1.46,-1.12
963758,Jogging,-19.61,-10.11,-5.71
963759,Jogging,-12.37,-12.49,7.27
963760,Jogging,-4.67,-8.39,-0.69
963761,Jogging,10.19,-5.86,10.27
963762,Jogging,-1.95,2.07,-2.34
963763,Jogging,-2.72,7.01,-2.68
963764,Jogging,-6.4,-1.5,-5.94
963765,Jogging,-19.27,-15.28,4.82
963766,Jogging,-13.1,-6.02,2.34
963767,Jogging,-11.3,-2.91,0.99
963768,Jogging,-6.55,-2.6,2.18
963769,Jogging,-2.79,1.46,4.48
963770,Jogging,-3.91,4.75,5.52
963771,Jogging,-0.95,2.91,0.46
963772,Jogging,-11.99,3.06,-1.33
963773,Jogging,-19.61,-11.18,-8.54
963774,Jogging,-16.44,-7.27,0.93
963775,Jogging,-9.53,-12.34,6.89
963776,Jogging,-0.5,-6.82,-4.33
963777,Jogging,9.7,3.41,10.8
963778,Jogging,1.38,2.83,-8.08
963779,Jogging,2.15,-2.6,-3.83
963780,Jogging,-14.94,-16.17,-8.58
963781,Jogging,-19.04,-13.78,2.3
963782,Jogging,-12.56,-2.41,11.14
963783,Jogging,-15.09,1.38,0.72
963784,Jogging,-6.74,2.91,8.54
963785,Jogging,-3.02,4.02,6.47
963786,Jogging,0.57,1.31,-0.3
963787,Jogging,-3.68,2.22,-1.57
963788,Jogging,-18.96,1.92,-10.11
963789,Jogging,-18.2,-14.37,8.54
963790,Jogging,-3.36,-10.88,8.54
963791,Jogging,-1.12,-5.75,-1.69
963792,Jogging,3.3,2.49,-0.42
963793,Jogging,3.3,2.49,-0.42
963794,Jogging,5.79,7.25,0.65
963795,Jogging,3.41,-0.99,-3.17
963796,Jogging,-10.42,-14.75,-6.55
963797,Jogging,-19.61,-13.67,4.4
963798,Jogging,-15.62,2.56,11.35
963799,Jogging,-9.38,3.57,-3.76
963800,Jogging,-3.95,3.95,6.89
963801,Jogging,-5.13,6.02,7.93
963802,Jogging,-0.42,3.72,0.57
963803,Jogging,-8.73,1.42,-1.31
963804,Jogging,-19.61,-6.59,-8.62
963805,Jogging,-11.54,-15.09,10.08
963806,Jogging,-3.26,-6.66,3.87
963807,Jogging,-1.14,-2.37,-5.98
963808,Jogging,8.58,0.8,1.76
963809,Jogging,3.91,3.34,-5.41
963810,Jogging,1.5,-1.12,-1.69
963811,Jogging,-16.09,-15.28,-6.17
963812,Jogging,-19.61,-9.85,0.38
963813,Jogging,-16.59,1.57,9.28
963814,Jogging,-11.18,2.79,-6.36
963815,Jogging,-7.55,7.5,10.12
963816,Jogging,-1.8,6.89,5.01
963817,Jogging,1.27,4.79,1.65
963818,Jogging,-5.28,1.46,-0.53
963819,Jogging,-19.61,-4.33,-6.28
963820,Jogging,-12.76,-16.93,9.72
963821,Jogging,0.04,-5.86,-2.53
963822,Jogging,9.53,-5.56,7.86
963823,Jogging,2.98,5.83,1.92
963824,Jogging,0.65,0.95,-4.59
963825,Jogging,-12.83,-9.81,-9.3
963826,Jogging,-19.38,-9.04,2.56
963827,Jogging,-18.2,-0.61,7.16
963828,Jogging,-11.26,2.53,-6.82
963829,Jogging,-5.43,6.28,8.5
963830,Jogging,-4.4,8.12,4.29
963831,Jogging,1.23,6.32,2.96
963832,Jogging,-3.79,1.23,-0.84
963833,Jogging,-19.42,2.49,-1.42
963834,Jogging,-18.66,-18.66,3.53
963835,Jogging,-4.14,-9.85,5.33
963836,Jogging,-0.76,-5.33,-4.59
963837,Jogging,15.66,1.8,11.3
963838,Jogging,6.32,4.71,-1.14
963839,Jogging,-2.56,-2.26,-10.46
963840,Jogging,-19.04,-10.84,1.27
963841,Jogging,-15.32,-7.04,2.87
963842,Jogging,-19.19,-7.31,4.86
963843,Jogging,-13.4,2.98,-5.56
963844,Jogging,-6.78,6.4,4.14
963845,Jogging,-6.78,6.4,4.14
963846,Jogging,-5.24,7.67,7.4
963847,Jogging,0.38,6.89,2.87
963848,Jogging,-6.82,1.08,-0.61
963849,Jogging,-19.61,-1.23,-2.87
963850,Jogging,-17.05,-19.5,9.19
963851,Jogging,-3.17,-8.05,2.34
963852,Jogging,1.18,-3.17,-3.76
963853,Jogging,12.87,4.4,6.44
963854,Jogging,1.08,1.23,-4.99
963855,Jogging,3.11,-8.92,-3.11
963856,Jogging,-19.57,-14.79,2.72
963857,Jogging,-16.36,-7.5,0.76
963858,Jogging,-19.61,-3.68,5.33
963859,Jogging,-13.95,5.94,0.93
963860,Jogging,-8.5,8.73,8.24
963861,Jogging,-3.87,9.58,4.99
963862,Jogging,2.07,3.91,1.5
963863,Jogging,-10.69,0.19,0.95
963864,Jogging,-19.61,-8.58,-5.43
963865,Jogging,-9.89,-17.77,10.76
963866,Jogging,-0.99,-7.27,-3.53
963867,Jogging,9.72,-0.38,0.31
963868,Jogging,7.7,1.69,5.37
963869,Jogging,1.33,-2.91,-6.28
963870,Jogging,-12.3,-14.9,-0.5
963871,Jogging,-19.34,-9.47,3.99
963872,Jogging,-19.38,-4.48,5.33
963873,Jogging,-8.77,3.11,4.02
963874,Jogging,-6.7,6.36,4.14
963875,Jogging,-3.95,8.96,7.12
963876,Jogging,0.04,6.28,1.12
963877,Jogging,-4.21,2.45,-2.75
963878,Jogging,-19.04,-1.23,3.45
963879,Jogging,-17.92,-19.11,3.45
963880,Jogging,-0.42,-9.7,-2.18
963881,Jogging,10.73,-4.37,6.51
963882,Jogging,5.48,4.25,3.26
963883,Jogging,-1.65,1.95,-7.82
963884,Jogging,-11.3,-6.82,-2.37
963885,Jogging,-19.57,-11.3,0.46
963886,Jogging,-16.24,-8.88,2.68
963887,Jogging,-14.82,-0.42,2.26
963888,Jogging,-8.31,3.99,2.68
963889,Jogging,-7.89,6.32,6.93
963890,Jogging,-1.8,11.07,3.95
963891,Jogging,2.6,2.72,-0.8
963892,Jogging,2.6,2.72,-0.8
963893,Jogging,-13.59,0.76,0.57
963894,Jogging,-19.61,-15.85,-3.68
963895,Jogging,-3.11,-14.18,10.84
963896,Jogging,1.14,-6.97,-2.22
963897,Jogging,14.29,-3.3,10.76
963898,Jogging,2.45,3.34,-3.26
963899,Jogging,-1.23,-2.98,-5.98
963900,Jogging,-18.58,-7.97,-6.17
963901,Jogging,-17.24,-8.96,3.3
963902,Jogging,-18.66,-6.97,-0.61
963903,Jogging,-16.44,5.63,-4.67
963904,Jogging,-4.06,6.74,5.79
963905,Jogging,-4.52,8.54,7.67
963906,Jogging,-1.23,8.69,2.26
963907,Jogging,-2.53,2.15,-0.27
963908,Jogging,-19.57,2.22,-5.28
963909,Jogging,-14.9,-18.85,8.39
963910,Jogging,-3.11,-9.04,3.53
963911,Jogging,1.42,-2.49,-2.53
963912,Jogging,11.41,6.47,3.91
963913,Jogging,3.02,1.38,-4.25
963914,Jogging,0.53,-5.33,-6.21
963915,Jogging,-17.27,-13.59,-2.72
963916,Jogging,-17.31,-9.23,3.49
963917,Jogging,-18.66,-4.99,6.89
963918,Jogging,-12.79,4.33,1.08
963919,Jogging,-7.12,8.69,6.78
963920,Jogging,-3.06,7.59,3.72
963921,Jogging,1.08,6.89,2.64
963922,Jogging,-3.49,2.34,-1.76
963923,Jogging,-19.46,-1.84,0.65
963924,Jogging,-17.5,-19.04,6.55
963925,Jogging,-3.49,-10.38,4.48
963926,Jogging,3.64,-3.41,-4.4
963927,Jogging,14.37,5.13,13.59
963928,Jogging,1.31,1.95,-12.98
963929,Jogging,-2.6,-4.75,-2.68
963930,Jogging,-19.19,-15.85,-3.15
963931,Jogging,-17.88,-9.28,5.75
963932,Jogging,-16.21,-0.99,4.44
963933,Jogging,-9.3,0.93,-3.68
963934,Jogging,-9.04,8.66,11.56
963935,Jogging,-2.72,2.76,2.53
963936,Jogging,1.92,5.22,-0.61
963937,Jogging,-12.03,4.86,-4.21
963938,Jogging,-19.61,-5.05,-2.72
963939,Jogging,-15.6,-18.35,8.08
963940,Jogging,-3.53,-10.42,1.61
963941,Jogging,1.95,-2.68,-1.99
963942,Jogging,14.71,2.96,11.26
963943,Jogging,2.18,2.18,-7.08
963944,Jogging,-4.59,-7.04,-5.86
963945,Jogging,-19.61,-15.28,-0.72
963946,Jogging,-17.24,-3.06,11.56
963947,Jogging,-13.63,1.95,-5.43
963948,Jogging,-4.9,6.82,8.2
963949,Jogging,-4.56,6.51,4.18
963950,Jogging,0.61,6.17,2.53
963951,Jogging,-1.5,1.76,-2.3
963952,Jogging,-18.47,0.27,-0.11
963953,Jogging,-19.23,-19.3,4.44
963954,Jogging,-5.41,-10.88,6.24
963955,Jogging,0.42,-3.87,-3.3
963956,Jogging,5.37,-1.84,-2.79
963957,Jogging,7.16,8.24,4.1
963958,Jogging,1.76,1.88,-4.99
963959,Jogging,-3.17,-10.08,-1.84
963960,Jogging,-19.61,-19.3,2.3
963961,Jogging,-19.61,-7.01,2.87
963962,Jogging,-14.71,8.43,5.37
963963,Jogging,-10.34,8.35,0.84
963964,Jogging,-2.6,8.85,7.67
963965,Jogging,0.84,5.01,1.99
963966,Jogging,-4.14,0.11,-2.68
963967,Jogging,-18.77,-3.34,0.61
963968,Jogging,-16.78,-19.57,3.91
963969,Jogging,-4.59,-9.34,3.68
963970,Jogging,3.21,-4.25,-1.76
963971,Jogging,13.59,4.33,12.79
963972,Jogging,1.8,1.38,-9.38
963973,Jogging,0.99,-4.37,-2.98
963974,Jogging,-17.73,-15.28,-8.12
963975,Jogging,-17.77,-7.4,3.76
963976,Jogging,-18.77,-0.5,4.99
963977,Jogging,-10.46,0.46,-6.09
963978,Jogging,-4.33,5.71,8.28
963979,Jogging,-3.98,9.3,7.4
963980,Jogging,-3.98,9.3,7.4
963981,Jogging,-2.6,2.37,-1.08
963982,Jogging,-17.43,-0.34,-2.41
963983,Jogging,-19.61,-17.73,-0.69
963984,Jogging,-3.83,-14.48,11.5
963985,Jogging,0.99,-4.02,-2.53
963986,Jogging,11.03,0.11,4.21
963987,Jogging,3.83,3.02,2.53
963988,Jogging,0.84,-1.73,-6.21
963989,Jogging,-12.15,-13.67,-3.17
963990,Jogging,-17.62,-10.31,1.95
963991,Jogging,-19.42,-6.43,6.09
963992,Jogging,-14.6,5.28,8.43
963993,Jogging,-9.92,4.25,1.73
963994,Jogging,-5.82,6.02,7.25
963995,Jogging,-1.08,7.46,2.91
963996,Jogging,-3.76,1.54,-2.11
963997,Jogging,-19.08,-1.84,-2.03
963998,Jogging,-15.28,-19.46,9.38
963999,Jogging,-1.57,-6.13,-1.12
964000,Jogging,2.15,-0.89,-0.53
964001,Jogging,13.29,2.91,9.23
964002,Jogging,1.31,0.57,-8.47
964003,Jogging,0.8,-8.43,-1.12
964004,Jogging,-19.53,-18.47,-2.72
964005,Jogging,-19.61,-9.89,2.56
964006,Jogging,-18.89,1.95,8.31
964007,Jogging,-13.78,3.26,2.72
964008,Jogging,-1.69,9.19,2.3
964009,Jogging,-5.43,13.06,4.56
964010,Jogging,0.57,2.79,-1.69
964011,Jogging,-13.67,-1.95,0.23
964012,Jogging,-19.61,-18.12,-1.42
964013,Jogging,-5.79,-12.87,10.34
964014,Jogging,-0.04,-4.48,-1.92
964015,Jogging,4.25,0.42,0.23
964016,Jogging,4.25,0.42,0.23
964017,Jogging,5.83,5.13,2.11
964018,Jogging,0.34,-5.33,0.93
964019,Jogging,-17.35,-16.51,-2.18
964020,Jogging,-15.83,-7.7,0.99
964021,Jogging,-19.61,-2.98,2.87
964022,Jogging,-12.03,6.89,4.94
964023,Jogging,-7.46,7.63,5.24
964024,Jogging,-2.6,10.27,5.09
964025,Jogging,1.92,4.1,-1.57
964026,Jogging,-12.45,1.57,-2.83
964027,Jogging,-19.61,-12.83,-3.57
964028,Jogging,-11.33,-17.2,12.72
964029,Jogging,-0.76,-6.28,-0.99
964030,Jogging,5.79,-3.41,3.3
964031,Jogging,11.75,2.56,8.35
964032,Jogging,1.54,1.46,-6.09
964033,Jogging,-0.38,-9.77,0.15
964034,Jogging,-19.61,-15.85,-0.34
964035,Jogging,-16.74,-6.82,1.31
964036,Jogging,-13.38,1.76,6.13
964037,Jogging,-11.65,2.76,3.06
964038,Jogging,-4.71,7.46,7.46
964039,Jogging,-0.11,4.94,1.69
964040,Jogging,-9.43,-0.04,-0.69
964041,Jogging,-19.5,-4.94,-2.68
964042,Jogging,-18.05,-19.34,1.69
964043,Jogging,-0.27,-10.5,6.21
964044,Jogging,6.28,-6.24,3.26
964045,Jogging,11.69,4.6,10.53
964046,Jogging,2.64,0.38,-7.65
964047,Jogging,-2.34,-5.6,-4.02
964048,Jogging,-19.61,-13.14,-3.11
964049,Jogging,-18.05,-7.27,1.73
964050,Jogging,-17.67,-1.46,9.92
964051,Jogging,-11.18,1.88,-4.79
964052,Jogging,-8.01,3.91,6.21
964053,Jogging,-3.26,10.76,5.41
964054,Jogging,-1.42,6.51,-0.27
964055,Jogging,-10.99,0.61,0.34
964056,Jogging,-19.57,-7.4,-6.82
964057,Jogging,-10.92,-18.31,13.14
964058,Jogging,-1.76,-8.54,0.57
964059,Jogging,9.51,-2.14,4.02
964060,Jogging,3.95,4.71,0.53
964061,Jogging,-2.41,1.69,-5.43
964062,Jogging,-14.52,-3.57,-0.84
964063,Jogging,-18.54,-11.8,-1.99
964064,Jogging,-14.67,-7.78,6.89
964065,Jogging,-14.98,-1.5,2.37
964066,Jogging,-9.08,2.45,2.37
964067,Jogging,-7.16,4.75,2.6
964068,Jogging,-0.46,12.57,5.67
964069,Jogging,-2.68,5.28,-1.95
964070,Jogging,-16.47,2.45,-4.48
964071,Jogging,-18.28,-18.2,6.78
964072,Jogging,-3.95,-8.5,6.89
964073,Jogging,0.04,-1.42,-2.83
964074,Jogging,11.18,6.78,4.02
964075,Jogging,3.83,1.99,-7.35
964076,Jogging,-4.21,-1.8,-4.79
964077,Jogging,-19.61,-10.42,3.45
964078,Jogging,-17.62,-10.61,5.33
964079,Jogging,-18.16,-4.99,0.84
964080,Jogging,-11.3,2.91,2.07
964081,Jogging,-7.04,2.96,5.98
964082,Jogging,-5.52,5.28,6.85
964083,Jogging,-0.76,8.16,3.79
964084,Jogging,-0.27,1.69,-1.76
964085,Jogging,-15.36,1.95,2.22
964086,Jogging,-19.61,-14.4,-7.12
964087,Jogging,-6.93,-12.6,12.53
964088,Jogging,-6.93,-12.6,12.53
964089,Jogging,-0.11,-4.79,-0.91
964090,Jogging,9.89,0.72,7.31
964091,Jogging,3.76,2.3,-2.6
964092,Jogging,0.0,-0.42,-4.44
964093,Jogging,-13.57,-9.04,-2.22
964094,Jogging,-18.47,-7.16,2.72
964095,Jogging,-16.89,-1.99,8.5
964096,Jogging,-10.69,0.84,-5.48
964097,Jogging,-5.41,7.97,9.0
964098,Jogging,-3.11,9.66,7.63
964099,Jogging,0.84,2.64,-0.61
964100,Jogging,-12.26,1.42,-1.61
964101,Jogging,-19.61,-6.7,-4.82
964102,Jogging,-14.18,-18.66,14.25
964103,Jogging,-1.92,-6.78,-0.61
964104,Jogging,6.51,-3.3,3.99
964105,Jogging,8.69,6.82,10.84
964106,Jogging,-0.57,0.23,-11.26
964107,Jogging,-3.02,-2.75,-2.3
964108,Jogging,-18.47,-9.66,-3.26
964109,Jogging,-18.31,-5.63,3.21
964110,Jogging,-17.35,-1.69,7.55
964111,Jogging,-10.42,-1.46,-9.81
964112,Jogging,-8.27,9.04,11.54
964113,Jogging,-2.91,6.97,7.86
964114,Jogging,-3.15,3.34,-2.49
964115,Jogging,-17.97,3.72,-0.91
964116,Jogging,-19.61,-15.28,-2.64
964117,Jogging,-5.48,-16.97,13.44
964118,Jogging,0.23,-5.13,-1.99
964119,Jogging,13.63,-0.84,6.97
964120,Jogging,2.91,1.42,-2.11
964121,Jogging,-1.76,-1.69,-5.82
964122,Jogging,-15.36,-4.9,-2.3
964123,Jogging,-15.83,-8.73,2.96
964124,Jogging,-19.3,-7.44,6.13
964125,Jogging,-15.6,1.27,8.66
964126,Jogging,-6.32,1.95,-3.6
964127,Jogging,-5.86,5.48,6.74
964128,Jogging,-4.56,13.95,4.21
964129,Jogging,0.53,3.83,-0.46
964130,Jogging,-14.94,1.69,-2.3
964131,Jogging,-19.61,-16.4,1.08
964132,Jogging,-6.24,-14.37,9.28
964133,Jogging,0.46,-6.24,-2.72
964134,Jogging,10.0,-0.53,7.44
964135,Jogging,2.96,5.09,-2.91
964136,Jogging,2.96,5.09,-2.91
964137,Jogging,2.3,-3.95,-2.83
964138,Jogging,-19.61,-13.63,-1.12
964139,Jogging,-16.32,-6.63,3.57
964140,Jogging,-18.12,0.84,12.68
964141,Jogging,-10.88,1.14,-5.52
964142,Jogging,-4.63,7.55,11.14
964143,Jogging,-2.64,9.0,6.4
964144,Jogging,1.18,2.79,-1.65
964145,Jogging,-13.95,2.72,-2.37
964146,Jogging,-19.61,-14.44,-6.43
964147,Jogging,-4.48,-14.21,11.14
964148,Jogging,0.65,-4.29,-2.11
964149,Jogging,15.32,-0.23,9.04
964150,Jogging,1.14,-1.18,-5.75
964151,Jogging,-0.04,-1.76,-4.48
964152,Jogging,-13.91,-9.28,-2.87
964153,Jogging,-19.61,-10.19,2.3
964154,Jogging,-18.05,-5.63,3.87
964155,Jogging,-9.04,-3.36,2.56
964156,Jogging,-5.9,6.13,8.89
964157,Jogging,-6.13,5.94,5.79
964158,Jogging,0.08,6.51,2.49
964159,Jogging,-7.55,2.18,-2.3
964160,Jogging,-19.53,-0.23,0.65
964161,Jogging,-19.5,-19.38,3.34
964162,Jogging,-4.18,-12.15,6.59
964163,Jogging,0.23,-3.72,-2.11
964164,Jogging,9.92,-0.08,4.6
964165,Jogging,0.15,2.64,-4.9
964166,Jogging,2.68,-4.1,-3.3
964167,Jogging,-13.99,-17.46,2.34
964168,Jogging,-19.61,-12.53,2.07
964169,Jogging,-19.61,-4.56,3.21
964170,Jogging,-17.54,6.63,5.18
964171,Jogging,-4.06,9.62,2.87
964172,Jogging,-4.71,11.8,3.87
964173,Jogging,0.8,5.33,-0.46
964174,Jogging,-7.82,0.8,-2.6
964175,Jogging,-19.53,-7.93,1.14
964176,Jogging,-15.62,-19.11,10.5
964177,Jogging,-2.68,-7.86,1.38
964178,Jogging,1.04,-3.21,-3.79
964179,Jogging,10.12,1.84,1.73
964180,Jogging,1.38,5.48,1.88
964181,Jogging,2.03,-4.59,-5.41
964182,Jogging,-15.43,-16.09,-3.06
964183,Jogging,-19.61,-14.52,0.5
964184,Jogging,-13.48,-3.83,8.85
964185,Jogging,-10.88,-2.41,-4.82
964186,Jogging,-5.41,9.81,5.22
964187,Jogging,-1.46,5.43,2.18
964188,Jogging,-4.37,1.61,0.95
964189,Jogging,-16.4,1.65,-2.22
964190,Jogging,-19.61,-9.81,-1.88
964191,Jogging,-12.6,-18.47,12.95
964192,Jogging,8.43,-4.75,4.52
964193,Jogging,8.43,-4.75,4.52
964194,Jogging,10.8,6.02,10.23
964195,Jogging,2.22,0.5,-4.94
964196,Jogging,-1.38,-10.65,-3.95
964197,Jogging,-19.57,-16.97,-0.8
964198,Jogging,-19.08,-7.25,2.76
964199,Jogging,-16.66,3.53,14.1
964200,Jogging,-8.92,2.07,-4.14
964201,Jogging,-6.51,6.59,10.12
964202,Jogging,-1.99,7.55,3.38
964203,Jogging,-3.76,1.8,-2.56
964204,Jogging,-17.27,-0.27,-0.08
964205,Jogging,-17.27,-0.27,-0.08
964206,Jogging,-19.61,-16.17,-0.46
964207,Jogging,-6.55,-14.75,8.73
964208,Jogging,1.88,-7.35,-3.06
964209,Jogging,11.8,-3.15,11.26
964210,Jogging,2.11,1.08,2.07
964211,Jogging,3.34,-2.07,-4.29
964212,Jogging,-4.52,-8.12,-3.91
